date,from,type,kWh,unit_price,amount
2021/08/26,6,Valle,0.046,0.0,0.006852593702
2021/08/26,7,Valle,0.42,0.0,0.062178435119
2021/08/26,8,Llano,1.575,0.0,0.232772179028
2021/08/26,9,Llano,0.126,0.0,0.018406224464
2021/08/26,10,Punta,0.717,0.0,0.105185050054
2021/08/26,11,Punta,0.925,0.0,0.133142575852
2021/08/26,12,Punta,0.313,0.0,0.045290982443
2021/08/26,13,Punta,0.139,0.0,0.0203964707
2021/08/26,14,Llano,0.654,0.0,0.095635675772
2021/08/26,15,Llano,0.308,0.0,0.04420612095
2021/08/26,16,Llano,0.135,0.0,0.019503517924
2021/08/26,17,Llano,0.183,0.0,0.026349994137
2021/08/26,18,Punta,0.926,0.0,0.136432848033
2021/08/26,19,Punta,0.664,0.0,0.100981187662
2021/08/26,20,Punta,0.709,0.0,0.109856783326
2021/08/26,21,Punta,2.181,0.0,0.348083473374
2021/08/26,22,Llano,0.501,0.0,0.078066783884
2021/08/26,23,Llano,0.287,0.0,0.043227076601
2021/08/27,0,Valle,0.106,0.0,0.016123053958
2021/08/27,1,Valle,0.088,0.0,0.013205638317
2021/08/27,2,Valle,0.109,0.0,0.016157865007
2021/08/27,3,Valle,0.1,0.0,0.014692043178
2021/08/27,4,Valle,0.098,0.0,0.014350357076
2021/08/27,5,Valle,0.081,0.0,0.011810364632
2021/08/27,6,Valle,0.128,0.0,0.018778922481
2021/08/27,7,Valle,2.302,0.0,0.336754668867
2021/08/27,8,Llano,1.157,0.0,0.16881278399
2021/08/27,9,Llano,0.104,0.0,0.01498748399
2021/08/27,10,Punta,0.167,0.0,0.024072001167
2021/08/27,11,Punta,0.111,0.0,0.015992909983
2021/08/27,12,Punta,0.183,0.0,0.026545081287
2021/08/27,13,Punta,0.222,0.0,0.032120770281
2021/08/27,14,Llano,0.302,0.0,0.043007928629
2021/08/27,15,Llano,0.16,0.0,0.02049021424
2021/08/27,16,Llano,0.153,0.0,0.019877255602
2021/08/27,17,Llano,0.167,0.0,0.021310548572
2021/08/27,18,Punta,1.052,0.0,0.139541385072
2021/08/27,19,Punta,0.712,0.0,0.105532575436
2021/08/27,20,Punta,1.592,0.0,0.243623169464
2021/08/27,21,Punta,1.077,0.0,0.167094421762
2021/08/27,22,Llano,0.707,0.0,0.107439611879
2021/08/27,23,Llano,1.124,0.0,0.166911818721
2021/08/28,0,Valle,0.475,0.0,0.074043050445
2021/08/28,1,Valle,0.109,0.0,0.016854267845
2021/08/28,2,Valle,0.115,0.0,0.017464874666
2021/08/28,3,Valle,0.109,0.0,0.016475599758
2021/08/28,4,Valle,0.104,0.0,0.015209463709
2021/08/28,5,Valle,0.091,0.0,0.013171407282
2021/08/28,6,Valle,0.105,0.0,0.015446598067
2021/08/28,7,Valle,0.095,0.0,0.014083658196
2021/08/28,8,Valle,0.656,0.0,0.096804775398
2021/08/28,9,Valle,0.351,0.0,0.051365213289
2021/08/28,10,Valle,1.676,0.0,0.220879677716
2021/08/28,11,Valle,1.011,0.0,0.117050138536
2021/08/28,12,Valle,0.741,0.0,0.084575309401
2021/08/28,13,Valle,0.22,0.0,0.025914429134
2021/08/28,14,Valle,0.183,0.0,0.021085228077
2021/08/28,15,Valle,0.147,0.0,0.016510075701
2021/08/28,16,Valle,0.161,0.0,0.017678402668
2021/08/28,17,Valle,0.148,0.0,0.016103747031
2021/08/28,18,Valle,1.008,0.0,0.119816838147
2021/08/28,19,Valle,0.174,0.0,0.021090850767
2021/08/28,20,Valle,0.48,0.0,0.071025408778
2021/08/28,21,Valle,0.714,0.0,0.111325799047
2021/08/28,22,Valle,0.714,0.0,0.110249710783
2021/08/28,23,Valle,0.61,0.0,0.090612804983
2021/08/29,0,Valle,0.158,0.0,0.020799086109
2021/08/29,1,Valle,0.136,0.0,0.016493923456
2021/08/29,2,Valle,0.109,0.0,0.013195441085
2021/08/29,3,Valle,0.092,0.0,0.011267528797
2021/08/29,4,Valle,0.108,0.0,0.013262982116
2021/08/29,5,Valle,0.109,0.0,0.013312889302
2021/08/29,6,Valle,0.067,0.0,0.008824353816
2021/08/29,7,Valle,0.104,0.0,0.013738720152
2021/08/29,8,Valle,0.133,0.0,0.017316087141
2021/08/29,9,Valle,2.004,0.0,0.26314542012
2021/08/29,10,Valle,0.899,0.0,0.104423619968
2021/08/29,11,Valle,1.147,0.0,0.132931419492
2021/08/29,12,Valle,0.81,0.0,0.093978117043
2021/08/29,13,Valle,0.351,0.0,0.042143690247
2021/08/29,14,Valle,1.304,0.0,0.160172404366
2021/08/29,15,Valle,0.434,0.0,0.050357514022
2021/08/29,16,Valle,0.254,0.0,0.02946720356
2021/08/29,17,Valle,1.094,0.0,0.12824586025
2021/08/29,18,Valle,0.828,0.0,0.097931964977
2021/08/29,19,Valle,0.149,0.0,0.020659425167
2021/08/29,20,Valle,1.457,0.0,0.226383619479
2021/08/29,21,Valle,1.491,0.0,0.23545067528
2021/08/29,22,Valle,0.369,0.0,0.057633735908
2021/08/29,23,Valle,0.531,0.0,0.082428807769
2021/08/30,0,Valle,0.673,0.0,0.10219584947
2021/08/30,1,Valle,0.577,0.0,0.084616504781
2021/08/30,2,Valle,0.096,0.0,0.01356397818
2021/08/30,3,Valle,0.111,0.0,0.015636546273
2021/08/30,4,Valle,0.047,0.0,0.006839520945
2021/08/30,5,Valle,0.14,0.0,0.02107355875
2021/08/30,6,Valle,0.061,0.0,0.009341622422
2021/08/30,7,Valle,0.733,0.0,0.11364843644
2021/08/30,8,Llano,1.637,0.0,0.256828502743
2021/08/30,9,Llano,0.042,0.0,0.006584594537
2021/08/30,10,Punta,0.185,0.0,0.028378885374
2021/08/30,11,Punta,0.244,0.0,0.036632663992
2021/08/30,12,Punta,0.155,0.0,0.023134255539
2021/08/30,13,Punta,0.117,0.0,0.017426514318
2021/08/30,14,Llano,0.176,0.0,0.025882087081
2021/08/30,15,Llano,0.196,0.0,0.028402991198
2021/08/30,16,Llano,0.212,0.0,0.030478781558
2021/08/30,17,Llano,0.138,0.0,0.020076289973
2021/08/30,18,Punta,0.247,0.0,0.036520555322
2021/08/30,19,Punta,0.184,0.0,0.028651953105
2021/08/30,20,Punta,0.54,0.0,0.085331079655
2021/08/30,21,Punta,0.788,0.0,0.128086335263
2021/08/30,22,Llano,0.404,0.0,0.06324946335
2021/08/30,23,Llano,0.309,0.0,0.047607090894
2021/08/31,0,Valle,0.844,0.0,0.135254629099
2021/08/31,1,Valle,0.543,0.0,0.086240093299
2021/08/31,2,Valle,0.53,0.0,0.083625407894
2021/08/31,3,Valle,0.101,0.0,0.015543592576
2021/08/31,4,Valle,0.059,0.0,0.009121959686
2021/08/31,5,Valle,0.13,0.0,0.020313210047
2021/08/31,6,Valle,0.042,0.0,0.006735387019
2021/08/31,7,Valle,2.904,0.0,0.465573916062
2021/08/31,8,Llano,1.546,0.0,0.252213151749
2021/08/31,9,Llano,0.165,0.0,0.02644895057
2021/08/31,10,Punta,0.205,0.0,0.032220147098
2021/08/31,11,Punta,0.131,0.0,0.020161099191
2021/08/31,12,Punta,0.199,0.0,0.03059389466
2021/08/31,13,Punta,0.179,0.0,0.027618887361
2021/08/31,14,Llano,0.657,0.0,0.100161893169
2021/08/31,15,Llano,0.2,0.0,0.02932822694
2021/08/31,16,Llano,0.918,0.0,0.134253412128
2021/08/31,17,Llano,0.812,0.0,0.123377297576
2021/08/31,18,Punta,0.914,0.0,0.143172646034
2021/08/31,19,Punta,0.467,0.0,0.075849365256
2021/08/31,20,Punta,2.399,0.0,0.395769147882
2021/08/31,21,Punta,0.918,0.0,0.154289078764
2021/08/31,22,Llano,0.767,0.0,0.12453729642
2021/08/31,23,Llano,0.337,0.0,0.054167899289
2021/09/01,0,Valle,0.791,0.0,0.124818414405
2021/09/01,1,Valle,0.739,0.0,0.112653217346
2021/09/01,2,Valle,0.331,0.0,0.048235711866
2021/09/01,3,Valle,0.053,0.0,0.007479163206
2021/09/01,4,Valle,0.129,0.0,0.018217676945
2021/09/01,5,Valle,0.044,0.0,0.006549745282
2021/09/01,6,Valle,0.127,0.0,0.020229275686
2021/09/01,7,Valle,1.178,0.0,0.19243430484
2021/09/01,8,Llano,2.217,0.0,0.36324114432
2021/09/01,9,Llano,0.134,0.0,0.021631675106
2021/09/01,10,Punta,0.081,0.0,0.013055338813
2021/09/01,11,Punta,0.213,0.0,0.034138989276
2021/09/01,12,Punta,0.251,0.0,0.040191251031
2021/09/01,13,Punta,0.201,0.0,0.032139926407
2021/09/01,14,Llano,0.147,0.0,0.023244333896
2021/09/01,15,Llano,0.643,0.0,0.101476363857
2021/09/01,16,Llano,1.322,0.0,0.209625924277
2021/09/01,17,Llano,0.391,0.0,0.062089968327
2021/09/01,18,Punta,0.162,0.0,0.026423170399
2021/09/01,19,Punta,0.341,0.0,0.057139729449
2021/09/01,20,Punta,0.98,0.0,0.166254512917
2021/09/01,21,Punta,0.931,0.0,0.158591207382
2021/09/01,22,Llano,1.695,0.0,0.284489202732
2021/09/01,23,Llano,0.405,0.0,0.06796207877
2021/09/02,0,Valle,0.058,0.0,0.009789264154
2021/09/02,1,Valle,0.129,0.0,0.02177185085
2021/09/02,2,Valle,0.049,0.0,0.008223490431
2021/09/02,3,Valle,0.128,0.0,0.021403871877
2021/09/02,4,Valle,0.049,0.0,0.008187281671
2021/09/02,5,Valle,0.129,0.0,0.021537636662
2021/09/02,6,Valle,0.043,0.0,0.007239431785
2021/09/02,7,Valle,2.146,0.0,0.360400151406
2021/09/02,8,Llano,1.385,0.0,0.232798289083
2021/09/02,9,Llano,0.18,0.0,0.029786801728
2021/09/02,10,Punta,0.195,0.0,0.032402507635
2021/09/02,11,Punta,0.168,0.0,0.027678635107
2021/09/02,12,Punta,0.169,0.0,0.027922576349
2021/09/02,13,Punta,0.148,0.0,0.024512855238
2021/09/02,14,Llano,0.882,0.0,0.144135417233
2021/09/02,15,Llano,0.315,0.0,0.051267949778
2021/09/02,16,Llano,1.114,0.0,0.180262438794
2021/09/02,17,Llano,0.774,0.0,0.12589212055
2021/09/02,18,Punta,0.204,0.0,0.034052477142
2021/09/02,19,Punta,0.116,0.0,0.020120561723
2021/09/02,20,Punta,1.948,0.0,0.340770726045
2021/09/02,21,Punta,0.871,0.0,0.156061938298
2021/09/02,22,Llano,0.45,0.0,0.078678166842
2021/09/02,23,Llano,0.392,0.0,0.067587463075
2021/09/03,0,Valle,0.214,0.0,0.036992811538
2021/09/03,1,Valle,0.138,0.0,0.023521389938
2021/09/03,2,Valle,0.134,0.0,0.022710201858
2021/09/03,3,Valle,0.132,0.0,0.022368710768
2021/09/03,4,Valle,0.129,0.0,0.021771504398
2021/09/03,5,Valle,0.124,0.0,0.02086460763
2021/09/03,6,Valle,0.121,0.0,0.020490679474
2021/09/03,7,Valle,0.637,0.0,0.108570408126
2021/09/03,8,Llano,1.748,0.0,0.299586823319
2021/09/03,9,Llano,0.175,0.0,0.02940100757
2021/09/03,10,Punta,0.171,0.0,0.028527102428
2021/09/03,11,Punta,0.207,0.0,0.033873335953
2021/09/03,12,Punta,0.2,0.0,0.031485136424
2021/09/03,13,Punta,0.144,0.0,0.022852818366
2021/09/03,14,Llano,1.555,0.0,0.233654020722
2021/09/03,15,Llano,1.141,0.0,0.164918451137
2021/09/03,16,Llano,0.587,0.0,0.082978226315
2021/09/03,17,Llano,1.549,0.0,0.22360883872
2021/09/03,18,Punta,0.871,0.0,0.143167541399
2021/09/03,19,Punta,0.465,0.0,0.081060223635
2021/09/03,20,Punta,0.242,0.0,0.042590518379
2021/09/03,21,Punta,0.883,0.0,0.158473485652
2021/09/03,22,Llano,0.863,0.0,0.151804214454
2021/09/03,23,Llano,0.415,0.0,0.071867911674
2021/09/04,0,Valle,1.194,0.0,0.215620063214
2021/09/04,1,Valle,0.127,0.0,0.022972077833
2021/09/04,2,Valle,0.058,0.0,0.010438038891
2021/09/04,3,Valle,0.163,0.0,0.029236418612
2021/09/04,4,Valle,0.135,0.0,0.024295400812
2021/09/04,5,Valle,0.044,0.0,0.007866123858
2021/09/04,6,Valle,0.132,0.0,0.023708466643
2021/09/04,7,Valle,0.138,0.0,0.024688812392
2021/09/04,8,Valle,0.15,0.0,0.026436302061
2021/09/04,9,Valle,1.219,0.0,0.204889659819
2021/09/04,10,Valle,1.071,0.0,0.153888006009
2021/09/04,11,Valle,1.66,0.0,0.228896550279
2021/09/04,12,Valle,1.403,0.0,0.192596873684
2021/09/04,13,Valle,0.094,0.0,0.012811217335
2021/09/04,14,Valle,0.08,0.0,0.010655581838
2021/09/04,15,Valle,0.134,0.0,0.017217163568
2021/09/04,16,Valle,0.04,0.0,0.005137314817
2021/09/04,17,Valle,0.124,0.0,0.016076517503
2021/09/04,18,Valle,0.066,0.0,0.010341136674
2021/09/04,19,Valle,0.088,0.0,0.015736025425
2021/09/04,20,Valle,0.104,0.0,0.018915545395
2021/09/04,21,Valle,0.042,0.0,0.00767677802
2021/09/04,22,Valle,0.133,0.0,0.024144504
2021/09/04,23,Valle,0.06,0.0,0.010847010253
2021/09/05,0,Valle,0.395,0.0,0.071975932108
2021/09/05,1,Valle,0.126,0.0,0.02272086784
2021/09/05,2,Valle,0.04,0.0,0.00694112233
2021/09/05,3,Valle,0.113,0.0,0.019043414733
2021/09/05,4,Valle,0.098,0.0,0.01620030728
2021/09/05,5,Valle,0.046,0.0,0.007759926949
2021/09/05,6,Valle,0.123,0.0,0.020829433308
2021/09/05,7,Valle,0.082,0.0,0.013744572547
2021/09/05,8,Valle,0.078,0.0,0.012504746653
2021/09/05,9,Valle,0.572,0.0,0.081985360451
2021/09/05,10,Valle,2.332,0.0,0.306831579109
2021/09/05,11,Valle,1.569,0.0,0.203867807233
2021/09/05,12,Valle,0.731,0.0,0.093204817387
2021/09/05,13,Valle,1.513,0.0,0.195537261519
2021/09/05,14,Valle,0.122,0.0,0.015858403108
2021/09/05,15,Valle,0.25,0.0,0.032191170505
2021/09/05,16,Valle,0.371,0.0,0.048177627318
2021/09/05,17,Valle,0.244,0.0,0.032439094464
2021/09/05,18,Valle,0.235,0.0,0.036989701922
2021/09/05,19,Valle,0.199,0.0,0.035854042345
2021/09/05,20,Valle,0.243,0.0,0.046633819286
2021/09/05,21,Valle,0.231,0.0,0.043080967984
2021/09/05,22,Valle,1.005,0.0,0.186434973662
2021/09/05,23,Valle,0.87,0.0,0.158477177807
2021/09/06,0,Valle,0.495,0.0,0.085389417452
2021/09/06,1,Valle,0.609,0.0,0.096831138036
2021/09/06,2,Valle,0.056,0.0,0.008159957693
2021/09/06,3,Valle,0.118,0.0,0.016300155342
2021/09/06,4,Valle,0.092,0.0,0.012700082299
2021/09/06,5,Valle,1.028,0.0,0.14360073515
2021/09/06,6,Valle,0.119,0.0,0.019943350817
2021/09/06,7,Valle,2.18,0.0,0.379021652394
2021/09/06,8,Llano,0.827,0.0,0.144336015952
2021/09/06,9,Llano,0.245,0.0,0.040298482098
2021/09/06,10,Punta,0.222,0.0,0.035844212947
2021/09/06,11,Punta,0.066,0.0,0.010644402354
2021/09/06,12,Punta,0.268,0.0,0.04186877079
2021/09/06,13,Punta,0.464,0.0,0.07020788459
2021/09/06,14,Llano,0.219,0.0,0.032312759984
2021/09/06,15,Llano,0.342,0.0,0.050528094605
2021/09/06,16,Llano,0.182,0.0,0.027725827759
2021/09/06,17,Llano,0.181,0.0,0.029396897999
2021/09/06,18,Punta,0.202,0.0,0.035805053561
2021/09/06,19,Punta,0.084,0.0,0.015448232135
2021/09/06,20,Punta,0.283,0.0,0.052071821269
2021/09/06,21,Punta,0.67,0.0,0.121570952811
2021/09/06,22,Llano,0.578,0.0,0.097724958879
2021/09/06,23,Llano,0.65,0.0,0.096231822453
2021/09/07,0,Valle,0.491,0.0,0.077659685716
2021/09/07,1,Valle,0.625,0.0,0.08720605065
2021/09/07,2,Valle,0.077,0.0,0.01046496656
2021/09/07,3,Valle,0.139,0.0,0.018462150798
2021/09/07,4,Valle,0.069,0.0,0.009106966166
2021/09/07,5,Valle,0.126,0.0,0.016980949463
2021/09/07,6,Valle,0.059,0.0,0.009149398292
2021/09/07,7,Valle,1.592,0.0,0.27394293399
2021/09/07,8,Llano,0.813,0.0,0.144067399604
2021/09/07,9,Llano,0.324,0.0,0.05405825094
2021/09/07,10,Punta,0.912,0.0,0.146132708843
2021/09/07,11,Punta,1.062,0.0,0.153692029308
2021/09/07,12,Punta,0.331,0.0,0.044731046343
2021/09/07,13,Punta,0.221,0.0,0.029097577388
2021/09/07,14,Llano,0.685,0.0,0.088663917629
2021/09/07,15,Llano,0.821,0.0,0.1061239977
2021/09/07,16,Llano,0.923,0.0,0.124528844415
2021/09/07,17,Llano,1.423,0.0,0.226062099147
2021/09/07,18,Punta,0.637,0.0,0.107538253801
2021/09/07,19,Punta,0.135,0.0,0.024217581477
2021/09/07,20,Punta,1.547,0.0,0.285153457281
2021/09/07,21,Punta,2.172,0.0,0.401342601568
2021/09/07,22,Llano,1.066,0.0,0.192087057282
2021/09/07,23,Llano,0.852,0.0,0.14949543162
2021/09/08,0,Valle,0.202,0.0,0.033981102217
2021/09/08,1,Valle,0.097,0.0,0.015855965087
2021/09/08,2,Valle,0.104,0.0,0.016454776955
2021/09/08,3,Valle,0.087,0.0,0.01318464963
2021/09/08,4,Valle,0.089,0.0,0.013553066574
2021/09/08,5,Valle,0.116,0.0,0.018347194209
2021/09/08,6,Valle,0.188,0.0,0.03154042824
2021/09/08,7,Valle,2.923,0.0,0.500316731011
2021/09/08,8,Llano,1.249,0.0,0.216373801469
2021/09/08,9,Llano,0.132,0.0,0.022383274748
2021/09/08,10,Punta,0.8,0.0,0.131656285904
2021/09/08,11,Punta,0.667,0.0,0.107797307024
2021/09/08,12,Punta,0.626,0.0,0.099487642259
2021/09/08,13,Punta,0.728,0.0,0.111851792693
2021/09/08,14,Llano,0.761,0.0,0.104795833949
2021/09/08,15,Llano,0.247,0.0,0.032078717722
2021/09/08,16,Llano,0.08,0.0,0.011121518157
2021/09/08,17,Llano,0.429,0.0,0.068638922764
2021/09/08,18,Punta,0.423,0.0,0.071578719987
2021/09/08,19,Punta,0.892,0.0,0.161361273788
2021/09/08,20,Punta,0.956,0.0,0.175781672305
2021/09/08,21,Punta,0.594,0.0,0.1089649717
2021/09/08,22,Llano,0.889,0.0,0.159334685546
2021/09/08,23,Llano,0.408,0.0,0.068084294935
2021/09/09,0,Valle,0.16,0.0,0.02757097287
2021/09/09,1,Valle,0.08,0.0,0.013142044608
2021/09/09,2,Valle,0.701,0.0,0.109848459033
2021/09/09,3,Valle,0.452,0.0,0.067372721254
2021/09/09,4,Valle,0.073,0.0,0.010798144892
2021/09/09,5,Valle,0.122,0.0,0.018399394954
2021/09/09,6,Valle,0.053,0.0,0.008897621276
2021/09/09,7,Valle,0.519,0.0,0.091480720014
2021/09/09,8,Llano,1.606,0.0,0.284414427516
2021/09/09,9,Llano,1.385,0.0,0.236850876006
2021/09/09,10,Punta,0.952,0.0,0.162520399941
2021/09/09,11,Punta,0.168,0.0,0.028629340387
2021/09/09,12,Punta,0.082,0.0,0.014005095557
2021/09/09,13,Punta,1.264,0.0,0.217772737641
2021/09/09,14,Llano,0.142,0.0,0.023576989937
2021/09/09,15,Llano,0.337,0.0,0.055098723592
2021/09/09,16,Llano,0.228,0.0,0.036733320011
2021/09/09,17,Llano,0.214,0.0,0.036049511784
2021/09/09,18,Punta,0.127,0.0,0.022419851472
2021/09/09,19,Punta,0.173,0.0,0.032236725421
2021/09/09,20,Punta,1.473,0.0,0.277313398745
2021/09/09,21,Punta,0.412,0.0,0.077052343544
2021/09/09,22,Llano,0.399,0.0,0.072647154435
2021/09/09,23,Llano,0.309,0.0,0.054481235391
2021/09/10,0,Valle,0.096,0.0,0.017898502783
2021/09/10,1,Valle,0.078,0.0,0.014373174708
2021/09/10,2,Valle,0.109,0.0,0.019821083237
2021/09/10,3,Valle,0.073,0.0,0.01318197953
2021/09/10,4,Valle,0.113,0.0,0.020185744143
2021/09/10,5,Valle,0.051,0.0,0.009208658571
2021/09/10,6,Valle,0.128,0.0,0.023305428795
2021/09/10,7,Valle,2.331,0.0,0.437701229291
2021/09/10,8,Llano,2.233,0.0,0.422604550132
2021/09/10,9,Llano,0.243,0.0,0.044753418266
2021/09/10,10,Punta,0.328,0.0,0.059718336931
2021/09/10,11,Punta,0.133,0.0,0.02375783497
2021/09/10,12,Punta,0.293,0.0,0.052314932043
2021/09/10,13,Punta,0.132,0.0,0.023506588055
2021/09/10,14,Llano,0.331,0.0,0.058412933852
2021/09/10,15,Llano,0.606,0.0,0.105784363439
2021/09/10,16,Llano,1.623,0.0,0.279993533569
2021/09/10,17,Llano,2.372,0.0,0.415000187189
2021/09/10,18,Punta,1.221,0.0,0.218879127519
2021/09/10,19,Punta,1.08,0.0,0.203856820826
2021/09/10,20,Punta,0.828,0.0,0.159627799613
2021/09/10,21,Punta,0.532,0.0,0.102677071012
2021/09/10,22,Llano,0.385,0.0,0.072963647919
2021/09/10,23,Llano,1.853,0.0,0.346138385381
2021/09/11,0,Valle,0.899,0.0,0.168466484642
2021/09/11,1,Valle,0.422,0.0,0.079917134352
2021/09/11,2,Valle,0.218,0.0,0.041236915268
2021/09/11,3,Valle,0.145,0.0,0.027515594887
2021/09/11,4,Valle,0.046,0.0,0.008784436089
2021/09/11,5,Valle,0.134,0.0,0.025533102657
2021/09/11,6,Valle,0.051,0.0,0.009593088259
2021/09/11,7,Valle,0.32,0.0,0.060293702918
2021/09/11,8,Valle,0.418,0.0,0.078149950781
2021/09/11,9,Valle,2.276,0.0,0.419430736097
2021/09/11,10,Valle,0.146,0.0,0.026631912286
2021/09/11,11,Valle,0.316,0.0,0.055828291366
2021/09/11,12,Valle,0.157,0.0,0.027377645038
2021/09/11,13,Valle,0.232,0.0,0.039053768284
2021/09/11,14,Valle,0.304,0.0,0.050284014362
2021/09/11,15,Valle,0.255,0.0,0.036963360596
2021/09/11,16,Valle,0.25,0.0,0.035857760605
2021/09/11,17,Valle,0.308,0.0,0.049004526248
2021/09/11,18,Valle,0.315,0.0,0.055677049785
2021/09/11,19,Valle,0.292,0.0,0.054678410868
2021/09/11,20,Valle,0.193,0.0,0.037463746889
2021/09/11,21,Valle,0.552,0.0,0.109297135486
2021/09/11,22,Valle,1.66,0.0,0.32379237578
2021/09/11,23,Valle,0.179,0.0,0.034509845904
2021/09/12,0,Valle,0.109,0.0,0.021516825155
2021/09/12,1,Valle,0.079,0.0,0.015405880924
2021/09/12,2,Valle,0.042,0.0,0.008220180622
2021/09/12,3,Valle,0.098,0.0,0.019143549722
2021/09/12,4,Valle,0.135,0.0,0.026310533665
2021/09/12,5,Valle,0.118,0.0,0.022682643704
2021/09/12,6,Valle,0.044,0.0,0.008454496259
2021/09/12,7,Valle,0.099,0.0,0.018926910623
2021/09/12,8,Valle,0.1,0.0,0.018501595278
2021/09/12,9,Valle,0.658,0.0,0.119405145017
2021/09/12,10,Valle,1.719,0.0,0.262235104675
2021/09/12,11,Valle,1.015,0.0,0.143908671719
2021/09/12,12,Valle,0.682,0.0,0.096226286793
2021/09/12,13,Valle,0.294,0.0,0.041331403976
2021/09/12,14,Valle,1.425,0.0,0.200296310976
2021/09/12,15,Valle,0.244,0.0,0.032748535401
2021/09/12,16,Valle,0.716,0.0,0.096331494718
2021/09/12,17,Valle,0.499,0.0,0.071739467263
2021/09/12,18,Valle,0.252,0.0,0.043367302919
2021/09/12,19,Valle,0.474,0.0,0.090720723322
2021/09/12,20,Valle,1.864,0.0,0.371258262002
2021/09/12,21,Valle,0.888,0.0,0.177972468847
2021/09/12,22,Valle,0.951,0.0,0.188641573932
2021/09/12,23,Valle,0.854,0.0,0.168438995425
2021/09/13,0,Valle,0.959,0.0,0.186359937895
2021/09/13,1,Valle,0.122,0.0,0.023477709483
2021/09/13,2,Valle,0.13,0.0,0.024074451731
2021/09/13,3,Valle,0.098,0.0,0.017105812749
2021/09/13,4,Valle,0.13,0.0,0.020701436447
2021/09/13,5,Valle,0.631,0.0,0.100089894589
2021/09/13,6,Valle,0.615,0.0,0.115214265644
2021/09/13,7,Valle,0.871,0.0,0.165968552049
2021/09/13,8,Llano,1.944,0.0,0.368460733671
2021/09/13,9,Llano,0.694,0.0,0.128095813678
2021/09/13,10,Punta,0.649,0.0,0.119004391661
2021/09/13,11,Punta,0.404,0.0,0.074915633158
2021/09/13,12,Punta,0.149,0.0,0.027651977659
2021/09/13,13,Punta,0.221,0.0,0.040750618983
2021/09/13,14,Llano,0.441,0.0,0.079903449025
2021/09/13,15,Llano,0.278,0.0,0.049385008837
2021/09/13,16,Llano,0.438,0.0,0.078535068324
2021/09/13,17,Llano,0.174,0.0,0.032416375931
2021/09/13,18,Punta,0.118,0.0,0.023307185407
2021/09/13,19,Punta,0.225,0.0,0.045414195845
2021/09/13,20,Punta,0.681,0.0,0.138866969274
2021/09/13,21,Punta,0.807,0.0,0.160018358138
2021/09/13,22,Llano,0.614,0.0,0.11661053697
2021/09/13,23,Llano,0.699,0.0,0.13055876818
2021/09/14,0,Valle,0.699,0.0,0.104088345848
2021/09/14,1,Valle,0.667,0.0,0.099719166026
2021/09/14,2,Valle,0.111,0.0,0.016411413006
2021/09/14,3,Valle,0.071,0.0,0.010485083668
2021/09/14,4,Valle,0.113,0.0,0.01653959608
2021/09/14,5,Valle,0.086,0.0,0.012917310697
2021/09/14,6,Valle,0.071,0.0,0.01282368682
2021/09/14,7,Valle,2.055,0.0,0.39562272944
2021/09/14,8,Llano,1.31,0.0,0.260151633964
2021/09/14,9,Llano,0.312,0.0,0.059298837786
2021/09/14,10,Punta,0.334,0.0,0.063960076617
2021/09/14,11,Punta,0.276,0.0,0.053426176969
2021/09/14,12,Punta,0.317,0.0,0.061888852701
2021/09/14,13,Punta,0.223,0.0,0.043141711815
2021/09/14,14,Llano,1.008,0.0,0.191705316869
2021/09/14,15,Llano,0.58,0.0,0.109554520877
2021/09/14,16,Llano,0.955,0.0,0.181102755544
2021/09/14,17,Llano,1.228,0.0,0.236676550411
2021/09/14,18,Punta,0.344,0.0,0.069234117226
2021/09/14,19,Punta,0.243,0.0,0.049618709562
2021/09/14,20,Punta,1.24,0.0,0.254530927306
2021/09/14,21,Punta,0.467,0.0,0.095968382456
2021/09/14,22,Llano,1.123,0.0,0.221891815425
2021/09/14,23,Llano,0.358,0.0,0.069335288284
2021/09/15,0,Valle,0.116,0.0,0.023831137823
2021/09/15,1,Valle,0.197,0.0,0.039890647727
2021/09/15,2,Valle,0.11,0.0,0.02150168891
2021/09/15,3,Valle,0.183,0.0,0.035360706048
2021/09/15,4,Valle,0.128,0.0,0.024746741363
2021/09/15,5,Valle,0.189,0.0,0.037041399987
2021/09/15,6,Valle,0.204,0.0,0.041365079861
2021/09/15,7,Valle,1.617,0.0,0.344903252916
2021/09/15,8,Llano,1.608,0.0,0.343483830426
2021/09/15,9,Llano,0.678,0.0,0.143248552741
2021/09/15,10,Punta,0.313,0.0,0.066491114707
2021/09/15,11,Punta,0.311,0.0,0.065635281419
2021/09/15,12,Punta,0.317,0.0,0.067375880919
2021/09/15,13,Punta,0.254,0.0,0.052818316863
2021/09/15,14,Llano,0.376,0.0,0.077520616119
2021/09/15,15,Llano,0.775,0.0,0.159609592353
2021/09/15,16,Llano,1.069,0.0,0.220438456818
2021/09/15,17,Llano,0.142,0.0,0.029249069256
2021/09/15,18,Punta,0.131,0.0,0.027404223018
2021/09/15,19,Punta,0.17,0.0,0.03658584263
2021/09/15,20,Punta,0.493,0.0,0.108915038093
2021/09/15,21,Punta,0.836,0.0,0.178012262459
2021/09/15,22,Llano,0.463,0.0,0.094362195409
2021/09/15,23,Llano,0.302,0.0,0.057878800384
2021/09/16,0,Valle,0.099,0.0,0.02274167852
